timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
98.345;1.455;1.600;-1.469;0.407;0.000;0.914;0.000;1.455;1.600;-1.469;0.407;0.000;0.914;0.000;1.455;1.600;-1.469;0.407;0.000;0.914;0.000;
98.398;1.497;1.600;-1.496;0.407;0.000;0.914;0.000;1.497;1.600;-1.496;0.407;0.000;0.914;0.000;1.497;1.600;-1.496;0.407;0.000;0.914;0.000;
98.454;1.555;1.600;-1.544;0.407;0.000;0.914;0.000;1.555;1.600;-1.544;0.407;0.000;0.914;0.000;1.555;1.600;-1.544;0.407;0.000;0.914;0.000;
98.505;1.592;1.600;-1.578;0.407;0.000;0.914;0.000;1.592;1.600;-1.578;0.407;0.000;0.914;0.000;1.592;1.600;-1.578;0.407;0.000;0.914;0.000;
98.555;1.648;1.600;-1.628;0.407;0.000;0.914;0.000;1.648;1.600;-1.628;0.407;0.000;0.914;0.000;1.648;1.600;-1.628;0.407;0.000;0.914;0.000;
98.605;1.703;1.600;-1.678;0.407;0.000;0.914;0.000;1.703;1.600;-1.678;0.407;0.000;0.914;0.000;1.703;1.600;-1.678;0.407;0.000;0.914;0.000;
98.656;1.741;1.600;-1.712;0.407;0.000;0.914;0.000;1.741;1.600;-1.712;0.407;0.000;0.914;0.000;1.741;1.600;-1.712;0.407;0.000;0.914;0.000;
98.711;1.796;1.600;-1.762;0.407;0.000;0.914;0.000;1.796;1.600;-1.762;0.407;0.000;0.914;0.000;1.796;1.600;-1.762;0.407;0.000;0.914;0.000;
98.761;1.834;1.600;-1.795;0.407;0.000;0.914;0.000;1.834;1.600;-1.795;0.407;0.000;0.914;0.000;1.834;1.600;-1.795;0.407;0.000;0.914;0.000;
98.815;1.889;1.600;-1.846;0.407;0.000;0.914;0.000;1.889;1.600;-1.846;0.407;0.000;0.914;0.000;1.889;1.600;-1.846;0.407;0.000;0.914;0.000;
98.870;1.945;1.600;-1.896;0.407;0.000;0.914;0.000;1.945;1.600;-1.896;0.407;0.000;0.914;0.000;1.945;1.600;-1.896;0.407;0.000;0.914;0.000;
98.920;1.982;1.600;-1.929;0.407;0.000;0.914;0.000;1.982;1.600;-1.929;0.407;0.000;0.914;0.000;1.982;1.600;-1.929;0.407;0.000;0.914;0.000;
98.977;2.038;1.600;-1.979;0.391;0.000;0.921;0.000;2.038;1.600;-1.979;0.391;0.000;0.921;0.000;2.038;1.600;-1.979;0.391;0.000;0.921;0.000;
99.028;2.090;1.600;-2.033;0.342;0.000;0.940;0.000;2.090;1.600;-2.033;0.342;0.000;0.940;0.000;2.090;1.600;-2.033;0.342;0.000;0.940;0.000;
99.080;2.121;1.600;-2.072;0.309;0.000;0.951;0.000;2.121;1.600;-2.072;0.309;0.000;0.951;0.000;2.121;1.600;-2.072;0.309;0.000;0.951;0.000;
99.131;2.163;1.600;-2.134;0.259;0.000;0.966;0.000;2.163;1.600;-2.134;0.259;0.000;0.966;0.000;2.163;1.600;-2.134;0.259;0.000;0.966;0.000;
99.183;2.188;1.600;-2.178;0.225;0.000;0.974;0.000;2.188;1.600;-2.178;0.225;0.000;0.974;0.000;2.188;1.600;-2.178;0.225;0.000;0.974;0.000;
99.237;2.218;1.600;-2.247;0.174;0.000;0.985;0.000;2.218;1.600;-2.247;0.174;0.000;0.985;0.000;2.218;1.600;-2.247;0.174;0.000;0.985;0.000;
99.289;2.241;1.600;-2.318;0.122;0.000;0.993;0.000;2.241;1.600;-2.318;0.122;0.000;0.993;0.000;2.241;1.600;-2.318;0.122;0.000;0.993;0.000;
99.344;2.257;1.600;-2.366;0.087;0.000;0.996;0.000;2.257;1.600;-2.366;0.087;0.000;0.996;0.000;2.257;1.600;-2.366;0.087;0.000;0.996;0.000;
99.395;2.285;1.600;-2.435;0.035;0.000;0.999;0.000;2.285;1.600;-2.435;0.035;0.000;0.999;0.000;2.285;1.600;-2.435;0.035;0.000;0.999;0.000;
99.447;2.318;1.600;-2.494;-0.017;0.000;1.000;0.000;2.318;1.600;-2.494;-0.017;0.000;1.000;0.000;2.318;1.600;-2.494;-0.017;0.000;1.000;0.000;
99.497;2.345;1.600;-2.528;-0.052;0.000;0.999;0.000;2.345;1.600;-2.528;-0.052;0.000;0.999;0.000;2.345;1.600;-2.528;-0.052;0.000;0.999;0.000;
99.548;2.393;1.600;-2.572;-0.105;0.000;0.995;0.000;2.393;1.600;-2.572;-0.105;0.000;0.995;0.000;2.393;1.600;-2.572;-0.105;0.000;0.995;0.000;
99.598;2.436;1.600;-2.579;-0.139;0.000;0.990;0.000;2.436;1.600;-2.579;-0.139;0.000;0.990;0.000;2.436;1.600;-2.579;-0.139;0.000;0.990;0.000;
99.651;2.510;1.600;-2.590;-0.191;0.000;0.982;0.000;2.510;1.600;-2.590;-0.191;0.000;0.982;0.000;2.510;1.600;-2.590;-0.191;0.000;0.982;0.000;
99.704;2.556;1.600;-2.607;-0.225;0.000;0.974;0.000;2.556;1.600;-2.607;-0.225;0.000;0.974;0.000;2.556;1.600;-2.607;-0.225;0.000;0.974;0.000;
99.756;2.614;1.600;-2.637;-0.276;0.000;0.961;0.000;2.614;1.600;-2.637;-0.276;0.000;0.961;0.000;2.614;1.600;-2.637;-0.276;0.000;0.961;0.000;
99.809;2.656;1.600;-2.666;-0.326;0.000;0.946;0.000;2.656;1.600;-2.666;-0.326;0.000;0.946;0.000;2.656;1.600;-2.666;-0.326;0.000;0.946;0.000;
99.863;2.677;1.600;-2.683;-0.358;0.000;0.934;0.000;2.677;1.600;-2.683;-0.358;0.000;0.934;0.000;2.677;1.600;-2.683;-0.358;0.000;0.934;0.000;
99.914;2.693;1.600;-2.707;-0.407;0.000;0.914;0.000;2.693;1.600;-2.707;-0.407;0.000;0.914;0.000;2.693;1.600;-2.707;-0.407;0.000;0.914;0.000;
99.973;2.687;1.600;-2.731;-0.454;0.000;0.891;0.000;2.687;1.600;-2.731;-0.454;0.000;0.891;0.000;2.687;1.600;-2.731;-0.454;0.000;0.891;0.000;
100.023;2.672;1.600;-2.745;-0.485;0.000;0.875;0.000;2.672;1.600;-2.745;-0.485;0.000;0.875;0.000;2.672;1.600;-2.745;-0.485;0.000;0.875;0.000;
100.077;2.635;1.600;-2.767;-0.530;0.000;0.848;0.000;2.635;1.600;-2.767;-0.530;0.000;0.848;0.000;2.635;1.600;-2.767;-0.530;0.000;0.848;0.000;
100.132;2.584;1.600;-2.789;-0.574;0.000;0.819;0.000;2.584;1.600;-2.789;-0.574;0.000;0.819;0.000;2.584;1.600;-2.789;-0.574;0.000;0.819;0.000;
100.181;2.542;1.600;-2.804;-0.602;0.000;0.799;0.000;2.542;1.600;-2.804;-0.602;0.000;0.799;0.000;2.542;1.600;-2.804;-0.602;0.000;0.799;0.000;
100.234;2.469;1.600;-2.822;-0.643;0.000;0.766;0.000;2.469;1.600;-2.822;-0.643;0.000;0.766;0.000;2.469;1.600;-2.822;-0.643;0.000;0.766;0.000;
100.287;2.395;1.600;-2.832;-0.682;0.000;0.731;0.000;2.395;1.600;-2.832;-0.682;0.000;0.731;0.000;2.395;1.600;-2.832;-0.682;0.000;0.731;0.000;
100.338;2.345;1.600;-2.835;-0.707;0.000;0.707;0.000;2.345;1.600;-2.835;-0.707;0.000;0.707;0.000;2.345;1.600;-2.835;-0.707;0.000;0.707;0.000;
100.390;2.270;1.600;-2.832;-0.743;0.000;0.669;0.000;2.270;1.600;-2.832;-0.743;0.000;0.669;0.000;2.270;1.600;-2.832;-0.743;0.000;0.669;0.000;
100.442;2.221;1.600;-2.826;-0.766;0.000;0.643;0.000;2.221;1.600;-2.826;-0.766;0.000;0.643;0.000;2.221;1.600;-2.826;-0.766;0.000;0.643;0.000;
100.494;2.147;1.600;-2.810;-0.799;0.000;0.602;0.000;2.147;1.600;-2.810;-0.799;0.000;0.602;0.000;2.147;1.600;-2.810;-0.799;0.000;0.602;0.000;
100.545;2.076;1.600;-2.787;-0.829;0.000;0.559;0.000;2.076;1.600;-2.787;-0.829;0.000;0.559;0.000;2.076;1.600;-2.787;-0.829;0.000;0.559;0.000;
100.598;2.030;1.600;-2.768;-0.848;0.000;0.530;0.000;2.030;1.600;-2.768;-0.848;0.000;0.530;0.000;2.030;1.600;-2.768;-0.848;0.000;0.530;0.000;
