timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
45.499;2.292;1.600;-2.108;-0.829;0.000;0.559;0.000;2.292;1.600;-2.108;-0.829;0.000;0.559;0.000;2.292;1.600;-2.108;-0.829;0.000;0.559;0.000;
45.549;2.330;1.600;-2.207;-0.857;0.000;0.515;0.000;2.330;1.600;-2.207;-0.857;0.000;0.515;0.000;2.330;1.600;-2.207;-0.857;0.000;0.515;0.000;
45.600;2.350;1.600;-2.274;-0.875;0.000;0.485;0.000;2.350;1.600;-2.274;-0.875;0.000;0.485;0.000;2.350;1.600;-2.274;-0.875;0.000;0.485;0.000;
45.651;2.378;1.600;-2.367;-0.899;0.000;0.438;0.000;2.378;1.600;-2.367;-0.899;0.000;0.438;0.000;2.378;1.600;-2.367;-0.899;0.000;0.438;0.000;
45.703;2.395;1.600;-2.425;-0.914;0.000;0.407;0.000;2.395;1.600;-2.425;-0.914;0.000;0.407;0.000;2.395;1.600;-2.425;-0.914;0.000;0.407;0.000;
45.754;2.422;1.600;-2.505;-0.934;0.000;0.358;0.000;2.422;1.600;-2.505;-0.934;0.000;0.358;0.000;2.422;1.600;-2.505;-0.934;0.000;0.358;0.000;
45.805;2.437;1.600;-2.551;-0.946;0.000;0.326;0.000;2.437;1.600;-2.551;-0.946;0.000;0.326;0.000;2.437;1.600;-2.551;-0.946;0.000;0.326;0.000;
45.855;2.457;1.600;-2.607;-0.951;0.000;0.309;0.000;2.457;1.600;-2.607;-0.951;0.000;0.309;0.000;2.457;1.600;-2.607;-0.951;0.000;0.309;0.000;
45.908;2.479;1.600;-2.644;-0.951;0.000;0.309;0.000;2.479;1.600;-2.644;-0.951;0.000;0.309;0.000;2.479;1.600;-2.644;-0.951;0.000;0.309;0.000;
45.960;2.491;1.600;-2.661;-0.951;0.000;0.309;0.000;2.491;1.600;-2.661;-0.951;0.000;0.309;0.000;2.491;1.600;-2.661;-0.951;0.000;0.309;0.000;
46.013;2.487;1.600;-2.656;-0.951;0.000;0.309;0.000;2.487;1.600;-2.656;-0.951;0.000;0.309;0.000;2.487;1.600;-2.656;-0.951;0.000;0.309;0.000;
46.064;2.480;1.600;-2.646;-0.951;0.000;0.309;0.000;2.480;1.600;-2.646;-0.951;0.000;0.309;0.000;2.480;1.600;-2.646;-0.951;0.000;0.309;0.000;
46.117;2.464;1.600;-2.623;-0.951;0.000;0.309;0.000;2.464;1.600;-2.623;-0.951;0.000;0.309;0.000;2.464;1.600;-2.623;-0.951;0.000;0.309;0.000;
46.169;2.439;1.600;-2.589;-0.951;0.000;0.309;0.000;2.439;1.600;-2.589;-0.951;0.000;0.309;0.000;2.439;1.600;-2.589;-0.951;0.000;0.309;0.000;
46.221;2.418;1.600;-2.560;-0.951;0.000;0.309;0.000;2.418;1.600;-2.560;-0.951;0.000;0.309;0.000;2.418;1.600;-2.560;-0.951;0.000;0.309;0.000;
46.274;2.379;1.600;-2.507;-0.951;0.000;0.309;0.000;2.379;1.600;-2.507;-0.951;0.000;0.309;0.000;2.379;1.600;-2.507;-0.951;0.000;0.309;0.000;
46.327;2.336;1.600;-2.447;-0.951;0.000;0.309;0.000;2.336;1.600;-2.447;-0.951;0.000;0.309;0.000;2.336;1.600;-2.447;-0.951;0.000;0.309;0.000;
46.379;2.306;1.600;-2.407;-0.951;0.000;0.309;0.000;2.306;1.600;-2.407;-0.951;0.000;0.309;0.000;2.306;1.600;-2.407;-0.951;0.000;0.309;0.000;
46.430;2.262;1.600;-2.346;-0.951;0.000;0.309;0.000;2.262;1.600;-2.346;-0.951;0.000;0.309;0.000;2.262;1.600;-2.346;-0.951;0.000;0.309;0.000;
46.481;2.233;1.600;-2.305;-0.951;0.000;0.309;0.000;2.233;1.600;-2.305;-0.951;0.000;0.309;0.000;2.233;1.600;-2.305;-0.951;0.000;0.309;0.000;
46.532;2.189;1.600;-2.245;-0.951;0.000;0.309;0.000;2.189;1.600;-2.245;-0.951;0.000;0.309;0.000;2.189;1.600;-2.245;-0.951;0.000;0.309;0.000;
46.584;2.159;1.600;-2.204;-0.951;0.000;0.309;0.000;2.159;1.600;-2.204;-0.951;0.000;0.309;0.000;2.159;1.600;-2.204;-0.951;0.000;0.309;0.000;
46.637;2.115;1.600;-2.144;-0.951;0.000;0.309;0.000;2.115;1.600;-2.144;-0.951;0.000;0.309;0.000;2.115;1.600;-2.144;-0.951;0.000;0.309;0.000;
46.688;2.071;1.600;-2.083;-0.951;0.000;0.309;0.000;2.071;1.600;-2.083;-0.951;0.000;0.309;0.000;2.071;1.600;-2.083;-0.951;0.000;0.309;0.000;
46.738;2.042;1.600;-2.042;-0.951;0.000;0.309;0.000;2.042;1.600;-2.042;-0.951;0.000;0.309;0.000;2.042;1.600;-2.042;-0.951;0.000;0.309;0.000;
46.790;1.998;1.600;-1.982;-0.951;0.000;0.309;0.000;1.998;1.600;-1.982;-0.951;0.000;0.309;0.000;1.998;1.600;-1.982;-0.951;0.000;0.309;0.000;
46.842;1.968;1.600;-1.941;-0.951;0.000;0.309;0.000;1.968;1.600;-1.941;-0.951;0.000;0.309;0.000;1.968;1.600;-1.941;-0.951;0.000;0.309;0.000;
46.896;1.919;1.600;-1.885;-0.951;0.000;0.309;0.000;1.919;1.600;-1.885;-0.951;0.000;0.309;0.000;1.919;1.600;-1.885;-0.951;0.000;0.309;0.000;
